image_id,image_path,category_id,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9
2333,datasets/oral1/DSC_7109.JPG,3,25.126336551540096,11.522509879122397,2.8569847944678273,0.5189838478311025,0.33671263962052733,0.039254707603038924,0.031597615892492555,0.0024584456409163587,0.9898437063644242,0.004658495812562002,0.0010044532850588392,0.000157854908848543,0.058744401041666665,0.0693763671875,0.055621158854166665,0.10589993489583334,0.10973248697916667,0.1269142578125,0.099995703125,0.09095319010416666,0.11715930989583333,0.16560319010416666
2334,datasets/oral1/DSC_9425.JPG,2,6.725740287438476,2.104320781975589,1.7557149371659675,0.21680634379078476,0.4337243707404599,0.03195101607829849,0.03731048845762495,0.0019655872557372937,0.9972938278932227,0.0008467302216538219,0.0013959360822064805,0.00014924475338934856,0.0615427734375,0.085468359375,0.04552369791666667,0.08119251302083333,0.07081809895833334,0.10179576822916667,0.09609049479166666,0.10648958333333333,0.15675514322916667,0.19432356770833334
2335,datasets/oral1/DSC_8918.JPG,2,13.17845313273971,4.729326844955122,2.3913244396350204,0.3703003473695292,0.3639973207465421,0.038051418329875346,0.034081205883589066,0.0024319832713848018,0.9906929918130425,0.003340607842831621,0.0011674431371118815,0.00016837430443772825,0.06101171875,0.07224446614583334,0.0529251953125,0.0979232421875,0.09738743489583333,0.12257845052083334,0.10005436197916667,0.09546484375,0.12590859375,0.17450169270833332
2336,datasets/oral1/DSC_9196.JPG,1,18.261699989796213,7.5246153137601235,2.697228738810575,0.4554228083654783,0.3405217716346076,0.03778341450385883,0.02879999792127376,0.0021876344799246343,0.9919046014135949,0.003336698835475257,0.000834225624883128,0.0001281237720700007,0.06013697916666667,0.0710837890625,0.05530631510416667,0.10152721354166666,0.10717311197916667,0.12518619791666666,0.10053665364583333,0.0923162109375,0.1184384765625,0.16829505208333334
2337,datasets/oral1/DSC_9426.JPG,2,9.421315259743452,3.7566001066288157,1.8652538491667299,0.2627572966575768,0.42479894289111964,0.03461302018564964,0.03703666374266434,0.0021545034995184313,0.995198507120841,0.001914607632093581,0.0013763563465166247,0.0001622769715946678,0.05957701822916667,0.082912890625,0.04643372395833333,0.085359375,0.07721328125,0.106525390625,0.09706451822916666,0.10402434895833333,0.1523892578125,0.1885001953125
2338,datasets/oral1/a8.JPG,2,22.880387830283368,11.609138292205452,2.2359131357190085,0.5944883024009235,0.42500220454893706,0.07131377288460754,0.03615104037682518,0.004633718028632925,0.989561067731323,0.005300792385302709,0.0013283690630957223,0.00034307455015166155,0.01685814555354683,0.05347453135761019,0.025943640506628788,0.1396938355501033,0.1483393056990358,0.2118473105522555,0.10025016007016184,0.0798398693074208,0.13092141900180784,0.09283178240142906
2339,datasets/oral1/DSC_8539.JPG,3,18.49270392184982,6.694479280941763,2.645683808461678,0.3979219289240282,0.33927958652633716,0.035990259627734195,0.028068495768992858,0.001957063927092337,0.9922821642368999,0.0027942689622927784,0.0007916705539486962,0.00011194116164318418,0.0618955078125,0.07430572916666667,0.05691985677083333,0.0990017578125,0.09816731770833333,0.12102278645833334,0.1023513671875,0.09430130208333333,0.1197287109375,0.1723056640625
2340,datasets/oral1/DSC_6517.JPG,1,40.10616152360348,20.18771549750508,3.2195346663180033,0.6318285713742224,0.32650833792913175,0.03757020492287956,0.03349058877253325,0.002421170940469639,0.9832540750672472,0.008431896991964442,0.0011274816050539053,0.00016495444788113388,0.05859108072916667,0.06835924479166666,0.0557873046875,0.10734055989583334,0.11611256510416666,0.12809876302083334,0.0989654296875,0.08934212239583333,0.11446263020833333,0.16294029947916666
2341,datasets/oral1/DSC_7213.JPG,3,15.639439949853278,5.8457910386673975,2.5037960965993973,0.3899358382384002,0.35379593264677306,0.037598187462199104,0.03452727251912275,0.0024792839560320765,0.9933185231145726,0.002498789660706783,0.0011982793965444067,0.00017396502117867176,0.0618443359375,0.07165872395833334,0.0542,0.09889524739583333,0.09873046875,0.12336946614583333,0.1009255859375,0.09439290364583333,0.1228513671875,0.17313190104166667
2342,datasets/oral1/DSC_8965.JPG,3,29.622076929540707,12.8252027436592,3.006794210240981,0.537504678299324,0.32638753342947086,0.03902541464215496,0.03364030035923985,0.002600594045950328,0.982029226216785,0.007783394170397169,0.0011384328976517053,0.00017784766509922037,0.05939368489583333,0.068717578125,0.056957942708333334,0.10669134114583333,0.11093776041666667,0.12847493489583334,0.10110852864583333,0.09005084635416667,0.11364205729166667,0.16402532552083332
2343,datasets/oral1/DSC_5623.JPG,1,23.982503116227814,9.634240354886948,2.777288254101107,0.4383968165555408,0.3353007325281376,0.0362479384629264,0.03284429194176747,0.0023900773623044052,0.9841916404061023,0.006354657850848424,0.0010844599829538514,0.00016019645603127623,0.060095833333333334,0.07683138020833333,0.057645377604166666,0.09922721354166666,0.098035546875,0.12056764322916666,0.10347272135416667,0.0946380859375,0.11928697916666667,0.17019921875
2344,datasets/oral1/a2.JPG,2,14.436223221628481,7.781898503043661,1.7390143403275262,0.26850035545786416,0.46681463039649146,0.03162652574685442,0.041761850444574554,0.0022722255231085934,0.9917772541062148,0.004432903068093412,0.0017492151613828775,0.000191989819141223,0.06320204166666667,0.08272708333333334,0.038999458333333334,0.07772058333333333,0.068768875,0.099504625,0.08880483333333333,0.10735529166666667,0.172471625,0.20044558333333334
